tick,gate,pitch_control,energy_control,airflow_control,tension_control,rms,peak,f0_hz,control_vowel_a,control_vowel_i,control_vowel_u,control_vowel_e,control_vowel_o,control_vowel_y,control_consonant_m,control_consonant_n,control_consonant_p,control_consonant_b,control_consonant_t,control_consonant_d,control_consonant_k,control_consonant_g,control_consonant_f,control_consonant_s,control_consonant_sh,control_consonant_h,control_consonant_r,control_consonant_y,control_consonant_w,organ_activity_0,organ_activity_1,organ_activity_2,organ_activity_3,organ_activity_4,organ_activity_5,organ_activity_6,organ_activity_7,organ_activity_8,organ_activity_9,organ_activity_10,organ_activity_11,organ_activity_12,organ_activity_13,organ_activity_14,organ_activity_15,organ_activity_16,organ_activity_17,organ_activity_18,organ_activity_19,organ_activity_20,organ_activity_21,organ_activity_22,organ_activity_23,organ_activity_24,organ_activity_25,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_change_0,spectrum_change_1,spectrum_change_2,spectrum_change_3,spectrum_change_4,spectrum_change_5,spectrum_change_6,spectrum_change_7
249,1.0,0.63,0.7,0.18,0.68,0.14254855863170734,0.389691025018692,263.44531501616433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6997213658320987,0.6300000000000001,0.699789057658568,0.1802963048933922,0.6799999999999999,2.4180118079330664e-08,0.0006651396952204037,0.9945995908127707,3.1807584156208593e-28,2.128261203549666e-23,1.4240301081308463e-18,9.377819300962816e-28,0.0,0.0,0.0,0.0,0.0,1.4769826021982026e-05,0.0,0.0,0.0,1.176897444728324e-16,0.0,0.0,0.0,0.0,0.000811523784180969,0.03689324048983182,0.031408028637314844,0.01639542812104974,0.000368762204065751,0.0006200967659517425,6.602499293815714e-05,6.202308909857385e-05,0.0003340132007010419,0.010938861289652817,0.0032209148140010455,0.003092848676486692,9.510151775582936e-05,0.0002471838563025969,2.608623447589357e-06,8.348109852528152e-08
250,1.0,0.63,0.7,0.18,0.68,0.10968697781847081,0.3488258719444275,263.44531501616433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6998426500114933,0.6300000000000001,0.6998808770370946,0.18016732874293814,0.6799999999999999,1.5503817502387403e-08,0.0004264745281416001,0.9965373635396516,2.0394399164296297e-28,1.3645993451723774e-23,9.130601778672864e-19,3.087112354806594e-28,0.0,0.0,0.0,0.0,0.0,4.862123157579216e-06,0.0,0.0,0.0,3.874263861736064e-17,0.0,0.0,0.0,0.0,0.0022550599574703897,0.028961891601949973,0.025284770440266953,0.013038880543470544,0.0016020829929930028,0.0007817758550370332,6.050539376204067e-05,6.183950490756082e-05,0.0014435361732894206,0.00793134888788185,0.006123258197047891,0.003356547577579196,0.0012333207889272519,0.00016167908908529076,5.5195991761164705e-06,1.8358419101303686e-07
251,1.0,0.63,0.7,0.18,0.68,0.10301171806604653,0.31079134345054626,263.44531501616433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699911141556195,0.6300000000000001,0.6999327291041,0.18009449357346993,0.6799999999999999,9.940743728327884e-09,0.00027344710360931277,0.997779825409362,1.3076488777959043e-28,8.749543381888866e-24,5.854362795048701e-19,1.016255739777482e-28,0.0,0.0,0.0,0.0,0.0,1.6005768493335105e-06,0.0,0.0,0.0,1.2753804962010893e-17,0.0,0.0,0.0,0.0,0.0012679063174939943,0.030055296757026416,0.017258637542621563,0.010631147535171451,0.003427184128941021,0.0006882340217806719,5.713327930926859e-05,5.877878229299771e-05,0.0009871536399763954,0.0010934051550764434,0.00802613289764539,0.0024077330082990928,0.001825101135948018,9.354183325636131e-05,3.372114452772083e-06,3.060722614563111e-06
252,1.0,0.63,0.7,0.18,0.68,0.10284554928020477,0.2896171510219574,263.44531501616433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999498200135973,0.6300000000000001,0.6999620109060015,0.18005336223335175,0.6799999999999999,6.373809925011908e-09,0.0001753289201072652,0.9985764675935924,8.384388153951722e-29,5.610035624184242e-24,3.7537026109392013e-19,3.3454426335428273e-29,0.0,0.0,0.0,0.0,0.0,5.268986752482623e-07,0.0,0.0,0.0,4.1984631613636575e-18,0.0,0.0,0.0,0.0,0.0020791016600945783,0.029898910410876684,0.013059063020906815,0.014943599041533993,0.0036145856657683064,0.0013308340036246003,6.21014548179369e-05,6.55340597947319e-05,0.000811195342600584,0.00015638634614973182,0.004199574521714747,0.004312451506362542,0.00018740153682728555,0.0006425999818439284,4.968175508668312e-06,6.7552775017341895e-06
253,1.0,0.63,0.7,0.18,0.68,0.09758316903107717,0.2996515929698944,263.44531501616433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999716624492265,0.6300000000000001,0.6999785468701804,0.18003013462020453,0.6799999999999999,4.0867619234978345e-09,0.00011241746509738079,0.999087258938717,5.375905253298275e-29,3.597044820620335e-24,2.406800498132532e-19,1.1012962560759116e-29,0.0,0.0,0.0,0.0,0.0,1.7345134917700286e-07,0.0,0.0,0.0,1.3821046322907276e-18,0.0,0.0,0.0,0.0,0.001521346652914469,0.02785805628099937,0.01317201012705857,0.015125206909475636,0.0037419198014005876,0.0018873443970402397,6.322568365028472e-05,6.639714280090453e-05,0.0005577550071801092,0.0020408541298773154,0.00011294710615175445,0.00018160786794164246,0.00012733413563228123,0.0005565103934156393,1.1242288323478169e-06,8.630830061726361e-07
254,1.0,0.63,0.7,0.18,0.68,0.09283466166841375,0.27792128920555115,263.44531501616433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999839972708044,0.6300000000000001,0.699987885028817,0.1800170175661293,0.6799999999999999,2.62035159752909e-09,7.207987393744948e-05,0.9994147683317905,3.446925018472421e-29,2.3063545952853026e-24,1.5431932782660253e-19,3.6253900499928964e-30,0.0,0.0,0.0,0.0,0.0,5.709896787488989e-08,0.0,0.0,0.0,4.549791533669313e-19,0.0,0.0,0.0,0.0,0.0008819261882936901,0.02579822158015648,0.01433522956393601,0.013283163111180333,0.003919815857206457,0.0016720695895818209,6.6654221478787e-05,6.733681915345929e-05,0.0006394204646207789,0.002059834700842887,0.0011632194368774405,0.001842043798295303,0.00017789605580586934,0.0002152748074584188,3.4285378285022828e-06,9.396763525547586e-07
255,0.0,0.63,0.0,0.18,0.68,0.08967601503505662,0.29561111330986023,263.44531501616433,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5145872721441448,0.6300000000000001,0.3952958438616569,0.1800096101279857,0.6799999999999999,1.680118055126754e-09,4.621620156919602e-05,0.7125690716756197,2.2101007222330757e-29,1.4787893352622411e-24,9.894652655811052e-20,1.1934529825262139e-30,0.0,0.0,0.0,0.0,0.0,1.8796579835482622e-08,0.0,0.0,0.0,1.4977594688717145e-19,0.0,0.0,0.0,0.0,0.0011943697169979593,0.021201131423300705,0.013817628589906724,0.013540969434529884,0.004054865423081015,0.00110757444440132,6.409071415869497e-05,5.5937556657290436e-05,0.0003124435287042692,0.0045970901568557765,0.000517600974029286,0.0002578063233495513,0.00013504956587455808,0.0005644951451805008,2.5635073200920322e-06,1.1399262496168855e-05
256,0.0,0.63,0.0,0.18,0.68,0.07461144727786621,0.2585112750530243,263.44531501616433,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3782944491376827,0.6300000000000001,0.2232307265830273,0.18000542701342834,0.6799999999999999,1.077258747194352e-09,2.963292207389418e-05,0.5286492364741551,1.4170732395507265e-29,9.481707203895181e-25,6.344257233232412e-20,3.928763531260605e-31,0.0,0.0,0.0,0.0,0.0,6.187702276612355e-09,0.0,0.0,0.0,4.9305191457546156e-20,0.0,0.0,0.0,0.0,0.0010716594572073627,0.01456707946489194,0.009932570626558408,0.012524388144326572,0.003812201075168859,0.0007074140284169688,3.9181228631354046e-05,4.189361419180741e-05,0.00012271025979059664,0.006634051958408766,0.003885057963348317,0.0010165812902033118,0.0002426643479121562,0.00040016041598435123,2.4909485527340922e-05,1.4043942465483024e-05
257,0.0,0.63,0.0,0.18,0.68,0.05203695494420725,0.19822727143764496,263.44531501616433,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2780999414386917,0.6300000000000001,0.12606243669039477,0.18000306473283137,0.6799999999999999,6.907171819656408e-10,1.9000048485654047e-05,0.41072344509970676,9.08599570168829e-30,6.079484707972612e-25,4.0678133171035074e-20,1.2933214052464164e-31,0.0,0.0,0.0,0.0,0.0,2.0369482001038008e-09,0.0,0.0,0.0,1.6230923290350443e-20,0.0,0.0,0.0,0.0,0.002318798384859361,0.010952634873376483,0.006364169331284987,0.00862814577145813,0.002879539995416721,0.0005248347386216873,4.294554932959534e-05,2.8305411434832226e-05,0.0012471389276519983,0.003614444591515456,0.003568401295273421,0.003896242372868442,0.000932661079752138,0.0001825792897952815,3.7643206982412918e-06,1.3588202756975187e-05
258,0.0,0.63,0.0,0.18,0.68,0.029488876800801214,0.11220145225524902,263.44531501616433,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20444280270170057,0.6300000000000001,0.07118974250352178,0.18000173071016898,0.6799999999999999,4.428743110279732e-10,1.2182458468219633e-05,0.3351117403803282,5.825762253281396e-30,3.8980463665118484e-25,2.608202122720969e-20,4.257523375889869e-32,0.0,0.0,0.0,0.0,0.0,6.705490640021058e-10,0.0,0.0,0.0,5.343106132831385e-21,0.0,0.0,0.0,0.0,0.0028419573592052085,0.007768084514850808,0.0036379795576491156,0.00421834140875165,0.001517023507924602,0.00023888203083799575,3.108960865809412e-05,2.0900560214776766e-05,0.0005231589743458476,0.0031845503585256757,0.002726189773635871,0.00440980436270648,0.0013625164874921188,0.0002859527077836916,1.1855940671501217e-05,7.40485122005546e-06
259,1.0,0.63,0.7,0.28,0.68,0.01287741705456633,0.03941645845770836,263.44531501616433,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3112388706390275,0.6300000000000001,0.3448994522873733,0.22352916516262045,0.6799999999999999,2.8396232277056434e-10,7.811153452684855e-06,0.21486707586449694,0.2332327475205295,2.49935088339804e-25,1.6723280501500632e-20,1.401546840771187e-32,0.0,0.0,0.0,0.0,0.0,2.2074004985064775e-10,0.0,0.0,0.6708070121920944,1.758913072041508e-21,0.0,0.0,0.0,0.0,0.0012241690347366864,0.001986778273892951,0.0014678162955155008,0.001562787315463724,0.0005710895370322086,0.0002447289224902031,0.0001750342273244559,0.00028958664753883206,0.0016177883244685221,0.005781306240957856,0.002170163262133615,0.002655554093287926,0.0009459339708923934,5.846891652207335e-06,0.00014394461866636178,0.0002686860873240553
260,1.0,0.63,0.7,0.28,0.68,0.023226558175869348,0.08949583768844604,263.44531501616433,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.454358911194331,0.6300000000000001,0.4994682855717987,0.24810989620242468,0.6799999999999999,1.820710724135026e-10,5.008358404878457e-06,0.13776855516360667,0.38277701117032814,1.6025347702399055e-25,1.0722639487775262e-20,4.61379392066198e-33,0.0,0.0,0.0,0.0,0.0,7.266607653920076e-11,0.0,0.0,0.8916319767781041,5.790218494797261e-22,0.0,0.0,0.0,0.0,0.0013860733532542408,0.004058090250219552,0.0028259884964702865,0.002270869747036474,0.000616451993377942,0.00039007280308855376,0.0003414275200755113,0.0006163105614463703,0.0001619043185175544,0.002071311976326601,0.0013581722009547857,0.0007080824315727498,4.536245634573341e-05,0.00014534388059835068,0.0001663932927510554,0.00032672391390753825
261,1.0,0.63,0.7,0.28,0.68,0.038318743037302365,0.14922869205474854,263.44531501616433,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5550269816702091,0.6300000000000001,0.5867561068251098,0.2619910804728008,0.6799999999999999,1.1674040093194797e-10,3.211261187436397e-06,0.08833449571323496,0.4786618602247776,1.0275138664549307e-25,6.875146151766112e-21,1.518828605872668e-33,0.0,0.0,0.0,0.0,0.0,2.3921162848217456e-11,0.0,0.0,0.9643260066527476,1.906099326362904e-22,0.0,0.0,0.0,0.0,0.001380875515295972,0.008034274874266905,0.005864412197893342,0.004302788448645969,0.0016735705669265934,0.0005871467815349379,0.00044924771291201827,0.0008018967058219743,5.197837958268716e-06,0.003976184624047353,0.0030384237014230552,0.0020319187016094955,0.0010571185735486514,0.0001970739784463841,0.00010782019283650697,0.00018558614437560398
262,1.0,0.63,0.7,0.28,0.68,0.053650105875159115,0.1815267950296402,263.44531501616433,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6166320815762422,0.6300000000000001,0.6360491213174286,0.2698300367852112,0.6799999999999999,7.485165561501504e-11,2.0589976955105062e-06,0.05663834627317615,0.540141344986057,6.58821740010737e-26,4.408208880102104e-21,4.999877267353395e-34,0.0,0.0,0.0,0.0,0.0,7.874679069844175e-12,0.0,0.0,0.9882563715429786,6.274745323040407e-23,0.0,0.0,0.0,0.0,0.0008501772184218418,0.014263593887112465,0.0084492023202049,0.007720714311232232,0.0016211637575581596,0.0009284421363470375,0.0005994196943242429,0.0009551581408918357,0.0005306982968741302,0.00622931901284556,0.0025847901223115585,0.0034179258625862624,5.2406809368433886e-05,0.00034129535481209965,0.0001501719814122246,0.00015326143506986145
263,1.0,0.63,0.7,0.18,0.68,0.10957405787025315,0.3666380047798157,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6525613821131213,0.6300000000000001,0.6638857798896323,0.23072864967323242,0.6799999999999999,4.7993413621860535e-11,1.3201889421838078e-06,0.036315396863465355,0.7051476489552836,4.2242357916618295e-26,2.826457082024242e-21,1.6459245363128907e-34,0.0,0.0,0.0,0.0,0.0,2.5922891310303833e-12,0.0,0.0,0.3253270676684328,2.0656021606253535e-23,0.0,0.0,0.0,0.0,0.0008796740061183479,0.022811379533301132,0.014761623092296774,0.019223943883756124,0.005738499214953716,0.002053898436460865,0.0002740502388069964,0.0003671935156767781,2.949678769650606e-05,0.008547785646188667,0.006312420772091874,0.011503229572523893,0.004117335457395556,0.0011254563001138274,0.0003253694555172465,0.0005879646252150576
264,1.0,0.63,0.7,0.18,0.68,0.1316285292080056,0.44029369950294495,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731244597050484,0.6300000000000001,0.6796056454414983,0.20864738777545733,0.6799999999999999,3.077243558814401e-11,8.464792587503448e-07,0.023284720266904674,0.8109464550276634,2.708497145717449e-26,1.8122688497328996e-21,5.41826815815182e-35,0.0,0.0,0.0,0.0,0.0,8.533634043058512e-13,0.0,0.0,0.10709538942055608,6.799817468787256e-24,0.0,0.0,0.0,0.0,0.0011413691477365488,0.029190762556858204,0.02043996497871365,0.022794127237286556,0.006881994300839063,0.0030620097511776267,0.00014630918612687637,0.00018435351960900546,0.00026169514161820094,0.006379383023557072,0.005678341886416876,0.0035701833535304317,0.001143495085885347,0.0010081113147167617,0.00012774105268012001,0.00018283999606777266
265,1.0,0.63,0.7,0.18,0.68,0.16518139030431464,0.4898785948753357,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848022630581474,0.6300000000000001,0.6884829383941625,0.1961776990249843,0.6799999999999999,1.9730682203341938e-11,5.427458999234462e-07,0.014929705985216776,0.8787825746005773,1.7366352519525373e-26,1.1619912450112476e-21,1.7836558837264357e-35,0.0,0.0,0.0,0.0,0.0,2.8092124874936894e-13,0.0,0.0,0.035255051223804026,2.2384522290984665e-24,0.0,0.0,0.0,0.0,0.001409274240073922,0.03155870456745055,0.026831361000035577,0.025784519237103586,0.007952580673289874,0.0033336561457344423,9.983349787816924e-05,0.00011032007767537672,0.00026790509233737313,0.002367942010592348,0.0063913960213219274,0.0029903919998170297,0.0010705863724508116,0.00027164639455681556,4.6475688248707135e-05,7.403344193362873e-05
266,1.0,0.63,0.7,0.18,0.68,0.1553122393406754,0.48279324173927307,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6914126179836989,0.6300000000000001,0.6934961065989038,0.18913583981179588,0.6799999999999999,1.2650926479126777e-11,3.479980269316805e-07,0.009572634682746311,0.9222777640979191,1.11349646540808e-26,7.450459978285183e-22,5.871670095850557e-36,0.0,0.0,0.0,0.0,0.0,9.247730521453263e-14,0.0,0.0,0.011605715647684808,7.368827773621907e-25,0.0,0.0,0.0,0.0,0.0013660012244698886,0.030161586657632036,0.02363471797119894,0.02703997273878212,0.0075502051364892825,0.002852534414105934,0.00016626299702381087,7.759476293818723e-05,4.3273015604033396e-05,0.0013971179098185155,0.003196643028836637,0.0012554535016785356,0.0004023755368005918,0.00048112173162850836,6.642949914564163e-05,3.27253147371895e-05
267,1.0,0.63,0.7,0.18,0.68,0.16825654380756808,0.49508368968963623,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6951493647878444,0.6300000000000001,0.6963271335327943,0.1851591743014811,0.6799999999999999,8.111525953885305e-12,2.231295100809127e-07,0.006137785624181335,0.9501660265946592,7.139520962057343e-27,4.777088822858724e-22,1.932912622275376e-36,0.0,0.0,0.0,0.0,0.0,3.044288040799561e-14,0.0,0.0,0.0038205202097103246,2.425766431440473e-25,0.0,0.0,0.0,0.0,0.0009670774337508243,0.02642660733726539,0.023087937789639357,0.03196462708355369,0.008497066315539436,0.002785620574825468,0.00010281364651185045,7.559769977511783e-05,0.00039892379071906426,0.003734979320366646,0.0005467801815595835,0.004924654344771566,0.0009468611790501534,6.691383928046591e-05,6.344935051196042e-05,1.9970631630693942e-06
268,1.0,0.63,0.7,0.18,0.68,0.1797594235110754,0.535250723361969,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6972604744138897,0.6300000000000001,0.6979258657462543,0.1829134792226431,0.6799999999999999,5.200951361871838e-12,1.430662659438651e-07,0.0039354277706123795,0.9680474335749556,4.57772082365573e-27,3.0629756670049515e-22,6.363012812984448e-37,0.0,0.0,0.0,0.0,0.0,1.0021582758986828e-14,0.0,0.0,0.001257688462815028,7.985452992900103e-26,0.0,0.0,0.0,0.0,0.0010105668620964347,0.024447390680745657,0.02234040606550191,0.03479878705996877,0.008767525697321294,0.0025442367093145178,0.0001691565248633597,7.638514597084101e-05,4.3489428345610355e-05,0.0019792166565197333,0.0007475317241374471,0.0028341599764150835,0.00027045938178185853,0.0002413838655109502,6.634287835150925e-05,7.874461957231826e-07
269,1.0,0.63,0.7,0.18,0.68,0.1632924572459994,0.5074606537818909,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984528722000641,0.6300000000000001,0.6988286987994328,0.18164529451511963,0.6799999999999999,3.3347480144102866e-12,9.17312839691106e-08,0.002523319106599276,0.9795126410482561,2.935144815835473e-27,1.9639199279217341e-22,2.0946591993663368e-37,0.0,0.0,0.0,0.0,0.0,3.2990347709950678e-15,0.0,0.0,0.0004140222228056111,2.6287551297323675e-26,0.0,0.0,0.0,0.0,0.0004400120096685506,0.02425617282190687,0.021658718189096118,0.030875171567417432,0.007052594671897035,0.001893632984463085,0.00024631834358164044,7.090093149899151e-05,0.0005705548524278841,0.00019121785883878875,0.000681687876405792,0.003923615492551338,0.0017149310254242593,0.0006506037248514328,7.716181871828074e-05,5.484214471849504e-06
270,1.0,0.63,0.7,0.18,0.68,0.13602389793683275,0.4576876759529114,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6991262925846818,0.6300000000000001,0.6993385449857102,0.180929127628728,0.6799999999999999,2.138175027195607e-12,5.8816300286492806e-08,0.00161790272490205,0.986863907229417,1.8819572931155564e-27,1.259226942230186e-22,6.895471202787198e-38,0.0,0.0,0.0,0.0,0.0,1.086019113146036e-15,0.0,0.0,0.0001362932125442495,8.653677553719567e-27,0.0,0.0,0.0,0.0,0.0003845077009222777,0.02446055437175203,0.020881185346955173,0.024959814188287757,0.005753840905903813,0.0020336447779059135,0.0002178181015995248,7.042159583836198e-05,5.550430874627291e-05,0.00020438154984516246,0.0007775328421409447,0.005915357379129675,0.0012987537659932217,0.00014001179344282858,2.8500241982115648e-05,4.793356606295335e-07
271,1.0,0.63,0.7,0.18,0.68,0.11146467680742837,0.3755214214324951,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699506597680617,0.6300000000000001,0.6996264643665376,0.1805246952096008,0.6799999999999999,1.3709558944685082e-12,3.7711858263706306e-08,0.0010373674975945784,0.9915773949349056,1.2066741082084184e-27,8.073916199406146e-23,2.2699407675888902e-38,0.0,0.0,0.0,0.0,0.0,3.575098766730355e-16,0.0,0.0,4.4866769855379424e-05,2.8487299694351524e-27,0.0,0.0,0.0,0.0,0.0007771263119752032,0.024040842580708557,0.018331081738685747,0.018096053921926175,0.004985734849101675,0.002332824949748257,0.00020202133955333912,7.341834193606522e-05,0.0003926186110529255,0.0004197117910434735,0.002550103608269426,0.006863760266361582,0.0007681060568021387,0.0002991801718423433,1.579676204618567e-05,2.9967460977032418e-06
272,1.0,0.63,0.7,0.18,0.68,0.08852352681594258,0.32619285583496094,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6997213658320988,0.6300000000000001,0.6997890576585681,0.1802963048933922,0.6799999999999999,8.79030032935654e-13,2.4180103929938605e-08,0.0006651396950523018,0.9945995908127707,7.736957734094428e-28,5.176836724886136e-23,7.472485834295574e-39,0.0,0.0,0.0,0.0,0.0,1.176897444728324e-16,0.0,0.0,1.4769826021982026e-05,9.377819300962816e-28,0.0,0.0,0.0,0.0,0.0011037458972297826,0.02156710914220253,0.013078667076680841,0.011005184603966205,0.005029551899213525,0.0016609996519195683,0.0001474931187090105,6.974401855137822e-05,0.0003266195852545794,0.002473733438506029,0.005252414662004906,0.0070908693179599705,4.381705011185025e-05,0.0006718252978286886,5.4528220844328614e-05,3.6743233846869952e-06
273,1.0,0.63,0.7,0.18,0.68,0.0755950396126917,0.24441593885421753,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6998426500114934,0.6300000000000001,0.6998808770370947,0.18016732874293814,0.6799999999999999,5.636168179592785e-13,1.550380843007471e-08,0.0004264745280338164,0.9965373635396516,4.960785565212807e-28,3.3192861821009464e-23,2.4598899381440103e-39,0.0,0.0,0.0,0.0,0.0,3.874263861736064e-17,0.0,0.0,4.862123157579216e-06,3.087112354806594e-28,0.0,0.0,0.0,0.0,0.0017602319429333557,0.021316715448725355,0.011085927240888662,0.008802644999485135,0.003845338413422576,0.001391372394176512,0.0003195241158614313,6.735093105833489e-05,0.000656486045703573,0.00025039369347717305,0.001992739835792179,0.0022025396044810693,0.001184213485790949,0.0002696272577430562,0.0001720309971524208,2.3930874930433302e-06
274,1.0,0.63,0.7,0.18,0.68,0.07300749172542119,0.20648899674415588,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999111415561952,0.6300000000000001,0.6999327291041001,0.18009449357346993,0.6799999999999999,3.613800502647852e-13,9.940737911338906e-09,0.000273447103540204,0.997779825409362,3.1807584156208593e-28,2.128261203549666e-23,8.09778518416231e-40,0.0,0.0,0.0,0.0,0.0,1.2753804962010893e-17,0.0,0.0,1.6005768493335105e-06,1.016255739777482e-28,0.0,0.0,0.0,0.0,0.0017733963434935123,0.021168826003678705,0.010571646938186203,0.009071339097750437,0.0032634334165533474,0.001303274546022997,0.000188496160045345,6.542601721563339e-05,1.3164400560156629e-05,0.00014788944504665058,0.0005142803027024592,0.000268694098265302,0.0005819049968692285,8.809784815351496e-05,0.0001310279558160863,1.9249138427015068e-06
275,1.0,0.63,0.7,0.18,0.68,0.07922083237820905,0.21922630071640015,263.44531501616433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999498200135974,0.6300000000000001,0.6999620109060016,0.18005336223335175,0.6799999999999999,2.317098009996115e-13,6.373806195272655e-09,0.000175328920062954,0.9985764675935924,2.0394399164296297e-28,1.3645993451723774e-23,2.665734099400982e-40,0.0,0.0,0.0,0.0,0.0,4.1984631613636575e-18,0.0,0.0,5.268986752482623e-07,3.3454426335428273e-29,0.0,0.0,0.0,0.0,0.0016103762454233094,0.022326127225487186,0.010431753469160324,0.010558402823902874,0.0035761128426919056,0.0015236276390868247,0.00021928437117245972,6.492905648675293e-05,0.00016302009807020283,0.0011573012218084808,0.0001398934690258792,0.001487063726152437,0.0003126794261385582,0.00022035309306382765,3.0788211127114723e-05,4.969607288804597e-07
